2023-02-09 10:18:25,876 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.0.20.Final
2023-02-09 10:19:05,437 [main] INFO  o.e.c.c.network.RandomTokenGenerator - using tokens of 8 bytes in length
2023-02-09 10:19:05,438 [main] INFO  o.e.c.core.network.CoapEndpoint - [LWM2M Server-coap://] CoapEndpoint uses udp context
2023-02-09 10:19:05,439 [main] INFO  o.e.c.c.network.stack.BlockwiseLayer - [LWM2M Server-coap://] BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=1024, BLOCKWISE_STATUS_LIFETIME=300000, MAX_RESOURCE_BODY_SIZE=268435456, BLOCKWISE_STRICT_BLOCK2_OPTION=true
2023-02-09 10:19:05,440 [main] INFO  o.e.c.s.dtls.InMemoryConnectionStore - Created new InMemoryConnectionStore [capacity: 150000, connection expiration threshold: 1800s]
2023-02-09 10:19:05,442 [main] INFO  o.e.c.c.network.RandomTokenGenerator - using tokens of 8 bytes in length
2023-02-09 10:19:05,443 [main] INFO  o.e.c.core.network.CoapEndpoint - [LWM2M Server-coaps://] CoapEndpoint uses lwm2m correlation
2023-02-09 10:19:05,443 [main] INFO  o.e.c.c.network.stack.BlockwiseLayer - [LWM2M Server-coaps://] BlockwiseLayer uses MAX_MESSAGE_SIZE=1024, PREFERRED_BLOCK_SIZE=1024, BLOCKWISE_STATUS_LIFETIME=300000, MAX_RESOURCE_BODY_SIZE=268435456, BLOCKWISE_STRICT_BLOCK2_OPTION=true
2023-02-09 10:19:05,456 [device-state-scheduled-23-thread-1] INFO  o.t.s.s.s.DefaultDeviceStateService - [TopicPartitionInfo(topic=tb_core, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[4], fullTopicName=tb_core.4, myPartition=true)] Submit task for device states: 2
2023-02-09 10:19:05,460 [device-state-scheduled-23-thread-1] INFO  o.t.s.s.s.DefaultDeviceStateService - [TopicPartitionInfo(topic=tb_core, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[9], fullTopicName=tb_core.9, myPartition=true)] Submit task for device states: 3
2023-02-09 10:19:05,461 [device-state-scheduled-23-thread-1] INFO  o.t.s.s.s.DefaultDeviceStateService - [TopicPartitionInfo(topic=tb_core, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[7], fullTopicName=tb_core.7, myPartition=true)] Submit task for device states: 2
2023-02-09 10:19:05,463 [device-state-scheduled-23-thread-1] INFO  o.t.s.s.s.DefaultDeviceStateService - [TopicPartitionInfo(topic=tb_core, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[8], fullTopicName=tb_core.8, myPartition=true)] Submit task for device states: 2
2023-02-09 10:19:05,481 [main] INFO  o.t.s.t.l.s.DefaultLwM2mTransportService - Starting LwM2M transport server...
2023-02-09 10:19:05,484 [main] INFO  o.e.californium.core.CoapServer - Starting server
2023-02-09 10:19:05,489 [main] INFO  o.e.c.elements.UDPConnector - UDPConnector starts up 2 sender threads and 2 receiver threads
2023-02-09 10:19:05,489 [DbCallbackExecutorService-57-1] INFO  o.t.s.s.p.AbstractPartitionBasedService - [API Usage] Managing following partitions:
2023-02-09 10:19:05,492 [DbCallbackExecutorService-57-1] INFO  o.t.s.s.p.AbstractPartitionBasedService - [API Usage][tb_core.5]: 0 entities
2023-02-09 10:19:05,492 [main] INFO  o.e.c.elements.UDPConnector - UDPConnector listening on 0.0.0.0/0.0.0.0:5685, recv buf = 106496, send buf = 106496, recv packet size = 2048
2023-02-09 10:19:05,493 [DbCallbackExecutorService-57-1] INFO  o.t.s.s.p.AbstractPartitionBasedService - [API Usage][tb_core.6]: 1 entities
2023-02-09 10:19:05,494 [main] INFO  o.e.c.core.network.CoapEndpoint - [LWM2M Server-coap://] Started endpoint at coap://0.0.0.0:5685
2023-02-09 10:19:05,494 [DbCallbackExecutorService-57-1] INFO  o.t.s.s.p.AbstractPartitionBasedService - [API Usage][tb_core.3]: 0 entities
2023-02-09 10:19:05,495 [DbCallbackExecutorService-57-1] INFO  o.t.s.s.p.AbstractPartitionBasedService - [API Usage][tb_core.4]: 0 entities
2023-02-09 10:19:05,495 [main] INFO  o.e.c.scandium.DTLSConnector - multiple network interfaces, using smallest MTU [IPv4 1500, IPv6 1280]
2023-02-09 10:19:05,496 [DbCallbackExecutorService-57-1] INFO  o.t.s.s.p.AbstractPartitionBasedService - [API Usage][tb_core.1]: 0 entities
2023-02-09 10:19:05,497 [DbCallbackExecutorService-57-1] INFO  o.t.s.s.p.AbstractPartitionBasedService - [API Usage][tb_core.2]: 0 entities
2023-02-09 10:19:05,498 [DbCallbackExecutorService-57-1] INFO  o.t.s.s.p.AbstractPartitionBasedService - [API Usage][tb_core.0]: 0 entities
2023-02-09 10:19:05,500 [DTLS-Receiver-1-0.0.0.0/0.0.0.0:5686] INFO  o.e.c.scandium.DTLSConnector - Starting worker thread [DTLS-Receiver-1-0.0.0.0/0.0.0.0:5686]
2023-02-09 10:19:05,499 [main] INFO  o.e.c.scandium.DTLSConnector - DTLSConnector listening on 0.0.0.0/0.0.0.0:5686, recv buf = 106496, send buf = 106496, recv packet size = 16490, MTU = IPv4 1500 / IPv6 1280
2023-02-09 10:19:05,499 [DTLS-Receiver-0-0.0.0.0/0.0.0.0:5686] INFO  o.e.c.scandium.DTLSConnector - Starting worker thread [DTLS-Receiver-0-0.0.0.0/0.0.0.0:5686]
2023-02-09 10:19:05,501 [DbCallbackExecutorService-57-1] INFO  o.t.s.s.p.AbstractPartitionBasedService - [API Usage][tb_core.9]: 0 entities
2023-02-09 10:19:05,502 [main] INFO  o.e.c.core.network.CoapEndpoint - [LWM2M Server-coaps://] Started endpoint at coaps://0.0.0.0:5686
2023-02-09 10:19:05,503 [DbCallbackExecutorService-57-1] INFO  o.t.s.s.p.AbstractPartitionBasedService - [API Usage][tb_core.7]: 0 entities
2023-02-09 10:19:05,504 [main] INFO  o.e.l.s.californium.LeshanServer - LWM2M server started at coap://0.0.0.0/0.0.0.0:5685 coaps://0.0.0.0/0.0.0.0:5686
2023-02-09 10:19:05,504 [DbCallbackExecutorService-57-1] INFO  o.t.s.s.p.AbstractPartitionBasedService - [API Usage][tb_core.8]: 0 entities
2023-02-09 10:19:05,515 [main] INFO  o.t.s.t.l.s.DefaultLwM2mTransportService - Started LwM2M transport server.
2023-02-09 10:19:05,516 [main] INFO  o.t.s.t.snmp.SnmpTransportContext - Initializing SNMP devices sessions
2023-02-09 10:19:05,530 [device-state-11-3] INFO  o.t.s.s.s.DefaultDeviceStateService - [7] Initialized 2 out of 2 device states
2023-02-09 10:19:05,530 [device-state-4-4] INFO  o.t.s.s.s.DefaultDeviceStateService - [8] Initialized 2 out of 2 device states
2023-02-09 10:19:05,530 [device-state-2-2] INFO  o.t.s.s.s.DefaultDeviceStateService - [9] Initialized 3 out of 3 device states
2023-02-09 10:19:05,530 [device-state-9-1] INFO  o.t.s.s.s.DefaultDeviceStateService - [4] Initialized 2 out of 2 device states
2023-02-09 10:19:05,532 [device-state-9-1] INFO  o.t.s.s.p.AbstractPartitionBasedService - [Device State] Managing following partitions:
2023-02-09 10:19:05,532 [device-state-9-1] INFO  o.t.s.s.p.AbstractPartitionBasedService - [Device State][tb_core.5]: 0 entities
2023-02-09 10:19:05,533 [device-state-9-1] INFO  o.t.s.s.p.AbstractPartitionBasedService - [Device State][tb_core.6]: 0 entities
2023-02-09 10:19:05,534 [device-state-9-1] INFO  o.t.s.s.p.AbstractPartitionBasedService - [Device State][tb_core.3]: 0 entities
2023-02-09 10:19:05,535 [device-state-9-1] INFO  o.t.s.s.p.AbstractPartitionBasedService - [Device State][tb_core.4]: 2 entities
2023-02-09 10:19:05,535 [device-state-9-1] INFO  o.t.s.s.p.AbstractPartitionBasedService - [Device State][tb_core.1]: 0 entities
2023-02-09 10:19:05,536 [device-state-9-1] INFO  o.t.s.s.p.AbstractPartitionBasedService - [Device State][tb_core.2]: 0 entities
2023-02-09 10:19:05,537 [device-state-9-1] INFO  o.t.s.s.p.AbstractPartitionBasedService - [Device State][tb_core.0]: 0 entities
2023-02-09 10:19:05,537 [device-state-9-1] INFO  o.t.s.s.p.AbstractPartitionBasedService - [Device State][tb_core.9]: 3 entities
2023-02-09 10:19:05,538 [device-state-9-1] INFO  o.t.s.s.p.AbstractPartitionBasedService - [Device State][tb_core.7]: 2 entities
2023-02-09 10:19:05,539 [device-state-9-1] INFO  o.t.s.s.p.AbstractPartitionBasedService - [Device State][tb_core.8]: 2 entities
2023-02-09 10:19:06,311 [tb-rule-engine-consumer-repartition-45-thread-1] INFO  o.t.s.s.q.DefaultTbRuleEngineConsumerService - calculated addedPartitions [TopicPartitionInfo(topic=tb_rule_engine.main, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[8], fullTopicName=tb_rule_engine.main.8, myPartition=true), TopicPartitionInfo(topic=tb_rule_engine.main, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[9], fullTopicName=tb_rule_engine.main.9, myPartition=true), TopicPartitionInfo(topic=tb_rule_engine.main, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[6], fullTopicName=tb_rule_engine.main.6, myPartition=true), TopicPartitionInfo(topic=tb_rule_engine.main, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[7], fullTopicName=tb_rule_engine.main.7, myPartition=true), TopicPartitionInfo(topic=tb_rule_engine.main, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[4], fullTopicName=tb_rule_engine.main.4, myPartition=true), TopicPartitionInfo(topic=tb_rule_engine.main, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[5], fullTopicName=tb_rule_engine.main.5, myPartition=true), TopicPartitionInfo(topic=tb_rule_engine.main, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[2], fullTopicName=tb_rule_engine.main.2, myPartition=true), TopicPartitionInfo(topic=tb_rule_engine.main, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[3], fullTopicName=tb_rule_engine.main.3, myPartition=true), TopicPartitionInfo(topic=tb_rule_engine.main, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[0], fullTopicName=tb_rule_engine.main.0, myPartition=true), TopicPartitionInfo(topic=tb_rule_engine.main, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[1], fullTopicName=tb_rule_engine.main.1, myPartition=true)]
2023-02-09 10:19:06,314 [tb-rule-engine-consumer-repartition-45-thread-1] INFO  o.t.s.s.q.DefaultTbRuleEngineConsumerService - calculated removedPartitions []
2023-02-09 10:19:06,318 [tb-rule-engine-consumer-repartition-45-thread-1] INFO  o.t.s.s.q.DefaultTbRuleEngineConsumerService - [QK(Main,TB_RULE_ENGINE,system)] Adding consumer for topic: TopicPartitionInfo(topic=tb_rule_engine.main, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[8], fullTopicName=tb_rule_engine.main.8, myPartition=true)
2023-02-09 10:19:06,326 [tb-rule-engine-consumer-repartition-45-thread-1] INFO  o.t.s.s.q.DefaultTbRuleEngineConsumerService - [QK(Main,TB_RULE_ENGINE,system)] Adding consumer for topic: TopicPartitionInfo(topic=tb_rule_engine.main, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[9], fullTopicName=tb_rule_engine.main.9, myPartition=true)
2023-02-09 10:19:06,328 [tb-rule-engine-consumer-repartition-45-thread-1] INFO  o.t.s.s.q.DefaultTbRuleEngineConsumerService - [QK(Main,TB_RULE_ENGINE,system)] Adding consumer for topic: TopicPartitionInfo(topic=tb_rule_engine.main, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[6], fullTopicName=tb_rule_engine.main.6, myPartition=true)
2023-02-09 10:19:06,335 [tb-rule-engine-consumer-repartition-45-thread-1] INFO  o.t.s.s.q.DefaultTbRuleEngineConsumerService - [QK(Main,TB_RULE_ENGINE,system)] Adding consumer for topic: TopicPartitionInfo(topic=tb_rule_engine.main, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[7], fullTopicName=tb_rule_engine.main.7, myPartition=true)
2023-02-09 10:19:06,339 [tb-rule-engine-consumer-repartition-45-thread-1] INFO  o.t.s.s.q.DefaultTbRuleEngineConsumerService - [QK(Main,TB_RULE_ENGINE,system)] Adding consumer for topic: TopicPartitionInfo(topic=tb_rule_engine.main, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[4], fullTopicName=tb_rule_engine.main.4, myPartition=true)
2023-02-09 10:19:06,345 [tb-rule-engine-consumer-repartition-45-thread-1] INFO  o.t.s.s.q.DefaultTbRuleEngineConsumerService - [QK(Main,TB_RULE_ENGINE,system)] Adding consumer for topic: TopicPartitionInfo(topic=tb_rule_engine.main, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[5], fullTopicName=tb_rule_engine.main.5, myPartition=true)
2023-02-09 10:19:06,349 [tb-rule-engine-consumer-repartition-45-thread-1] INFO  o.t.s.s.q.DefaultTbRuleEngineConsumerService - [QK(Main,TB_RULE_ENGINE,system)] Adding consumer for topic: TopicPartitionInfo(topic=tb_rule_engine.main, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[2], fullTopicName=tb_rule_engine.main.2, myPartition=true)
2023-02-09 10:19:06,355 [tb-rule-engine-consumer-repartition-45-thread-1] INFO  o.t.s.s.q.DefaultTbRuleEngineConsumerService - [QK(Main,TB_RULE_ENGINE,system)] Adding consumer for topic: TopicPartitionInfo(topic=tb_rule_engine.main, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[3], fullTopicName=tb_rule_engine.main.3, myPartition=true)
2023-02-09 10:19:06,358 [tb-rule-engine-consumer-repartition-45-thread-1] INFO  o.t.s.s.q.DefaultTbRuleEngineConsumerService - [QK(Main,TB_RULE_ENGINE,system)] Adding consumer for topic: TopicPartitionInfo(topic=tb_rule_engine.main, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[0], fullTopicName=tb_rule_engine.main.0, myPartition=true)
2023-02-09 10:19:06,361 [tb-rule-engine-consumer-repartition-45-thread-1] INFO  o.t.s.s.q.DefaultTbRuleEngineConsumerService - [QK(Main,TB_RULE_ENGINE,system)] Adding consumer for topic: TopicPartitionInfo(topic=tb_rule_engine.main, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[1], fullTopicName=tb_rule_engine.main.1, myPartition=true)
2023-02-09 10:19:06,394 [tb-rule-engine-consumer-repartition-45-thread-1] INFO  o.t.s.s.q.DefaultTbRuleEngineConsumerService - calculated addedPartitions [TopicPartitionInfo(topic=tb_rule_engine.hp, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[9], fullTopicName=tb_rule_engine.hp.9, myPartition=true), TopicPartitionInfo(topic=tb_rule_engine.hp, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[7], fullTopicName=tb_rule_engine.hp.7, myPartition=true), TopicPartitionInfo(topic=tb_rule_engine.hp, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[8], fullTopicName=tb_rule_engine.hp.8, myPartition=true), TopicPartitionInfo(topic=tb_rule_engine.hp, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[5], fullTopicName=tb_rule_engine.hp.5, myPartition=true), TopicPartitionInfo(topic=tb_rule_engine.hp, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[6], fullTopicName=tb_rule_engine.hp.6, myPartition=true), TopicPartitionInfo(topic=tb_rule_engine.hp, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[3], fullTopicName=tb_rule_engine.hp.3, myPartition=true), TopicPartitionInfo(topic=tb_rule_engine.hp, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[4], fullTopicName=tb_rule_engine.hp.4, myPartition=true), TopicPartitionInfo(topic=tb_rule_engine.hp, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[1], fullTopicName=tb_rule_engine.hp.1, myPartition=true), TopicPartitionInfo(topic=tb_rule_engine.hp, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[2], fullTopicName=tb_rule_engine.hp.2, myPartition=true), TopicPartitionInfo(topic=tb_rule_engine.hp, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[0], fullTopicName=tb_rule_engine.hp.0, myPartition=true)]
2023-02-09 10:19:06,395 [tb-rule-engine-consumer-repartition-45-thread-1] INFO  o.t.s.s.q.DefaultTbRuleEngineConsumerService - calculated removedPartitions []
2023-02-09 10:19:06,396 [tb-rule-engine-consumer-repartition-45-thread-1] INFO  o.t.s.s.q.DefaultTbRuleEngineConsumerService - [QK(HighPriority,TB_RULE_ENGINE,system)] Adding consumer for topic: TopicPartitionInfo(topic=tb_rule_engine.hp, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[9], fullTopicName=tb_rule_engine.hp.9, myPartition=true)
2023-02-09 10:19:06,398 [tb-rule-engine-consumer-repartition-45-thread-1] INFO  o.t.s.s.q.DefaultTbRuleEngineConsumerService - [QK(HighPriority,TB_RULE_ENGINE,system)] Adding consumer for topic: TopicPartitionInfo(topic=tb_rule_engine.hp, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[7], fullTopicName=tb_rule_engine.hp.7, myPartition=true)
2023-02-09 10:19:06,401 [tb-rule-engine-consumer-repartition-45-thread-1] INFO  o.t.s.s.q.DefaultTbRuleEngineConsumerService - [QK(HighPriority,TB_RULE_ENGINE,system)] Adding consumer for topic: TopicPartitionInfo(topic=tb_rule_engine.hp, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[8], fullTopicName=tb_rule_engine.hp.8, myPartition=true)
2023-02-09 10:19:06,405 [tb-rule-engine-consumer-repartition-45-thread-1] INFO  o.t.s.s.q.DefaultTbRuleEngineConsumerService - [QK(HighPriority,TB_RULE_ENGINE,system)] Adding consumer for topic: TopicPartitionInfo(topic=tb_rule_engine.hp, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[5], fullTopicName=tb_rule_engine.hp.5, myPartition=true)
2023-02-09 10:19:06,408 [tb-rule-engine-consumer-repartition-45-thread-1] INFO  o.t.s.s.q.DefaultTbRuleEngineConsumerService - [QK(HighPriority,TB_RULE_ENGINE,system)] Adding consumer for topic: TopicPartitionInfo(topic=tb_rule_engine.hp, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[6], fullTopicName=tb_rule_engine.hp.6, myPartition=true)
2023-02-09 10:19:06,411 [tb-rule-engine-consumer-repartition-45-thread-1] INFO  o.t.s.s.q.DefaultTbRuleEngineConsumerService - [QK(HighPriority,TB_RULE_ENGINE,system)] Adding consumer for topic: TopicPartitionInfo(topic=tb_rule_engine.hp, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[3], fullTopicName=tb_rule_engine.hp.3, myPartition=true)
2023-02-09 10:19:06,413 [tb-rule-engine-consumer-repartition-45-thread-1] INFO  o.t.s.s.q.DefaultTbRuleEngineConsumerService - [QK(HighPriority,TB_RULE_ENGINE,system)] Adding consumer for topic: TopicPartitionInfo(topic=tb_rule_engine.hp, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[4], fullTopicName=tb_rule_engine.hp.4, myPartition=true)
2023-02-09 10:19:06,416 [tb-rule-engine-consumer-repartition-45-thread-1] INFO  o.t.s.s.q.DefaultTbRuleEngineConsumerService - [QK(HighPriority,TB_RULE_ENGINE,system)] Adding consumer for topic: TopicPartitionInfo(topic=tb_rule_engine.hp, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[1], fullTopicName=tb_rule_engine.hp.1, myPartition=true)
2023-02-09 10:19:06,419 [tb-rule-engine-consumer-repartition-45-thread-1] INFO  o.t.s.s.q.DefaultTbRuleEngineConsumerService - [QK(HighPriority,TB_RULE_ENGINE,system)] Adding consumer for topic: TopicPartitionInfo(topic=tb_rule_engine.hp, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[2], fullTopicName=tb_rule_engine.hp.2, myPartition=true)
2023-02-09 10:19:06,422 [tb-rule-engine-consumer-repartition-45-thread-1] INFO  o.t.s.s.q.DefaultTbRuleEngineConsumerService - [QK(HighPriority,TB_RULE_ENGINE,system)] Adding consumer for topic: TopicPartitionInfo(topic=tb_rule_engine.hp, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[0], fullTopicName=tb_rule_engine.hp.0, myPartition=true)
2023-02-09 10:19:06,425 [tb-rule-engine-consumer-repartition-45-thread-1] INFO  o.t.s.s.q.DefaultTbRuleEngineConsumerService - calculated addedPartitions [TopicPartitionInfo(topic=tb_rule_engine.sq, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[9], fullTopicName=tb_rule_engine.sq.9, myPartition=true), TopicPartitionInfo(topic=tb_rule_engine.sq, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[8], fullTopicName=tb_rule_engine.sq.8, myPartition=true), TopicPartitionInfo(topic=tb_rule_engine.sq, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[7], fullTopicName=tb_rule_engine.sq.7, myPartition=true), TopicPartitionInfo(topic=tb_rule_engine.sq, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[2], fullTopicName=tb_rule_engine.sq.2, myPartition=true), TopicPartitionInfo(topic=tb_rule_engine.sq, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[1], fullTopicName=tb_rule_engine.sq.1, myPartition=true), TopicPartitionInfo(topic=tb_rule_engine.sq, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[0], fullTopicName=tb_rule_engine.sq.0, myPartition=true), TopicPartitionInfo(topic=tb_rule_engine.sq, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[6], fullTopicName=tb_rule_engine.sq.6, myPartition=true), TopicPartitionInfo(topic=tb_rule_engine.sq, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[5], fullTopicName=tb_rule_engine.sq.5, myPartition=true), TopicPartitionInfo(topic=tb_rule_engine.sq, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[4], fullTopicName=tb_rule_engine.sq.4, myPartition=true), TopicPartitionInfo(topic=tb_rule_engine.sq, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[3], fullTopicName=tb_rule_engine.sq.3, myPartition=true)]
2023-02-09 10:19:06,426 [tb-rule-engine-consumer-repartition-45-thread-1] INFO  o.t.s.s.q.DefaultTbRuleEngineConsumerService - calculated removedPartitions []
2023-02-09 10:19:06,427 [tb-rule-engine-consumer-repartition-45-thread-1] INFO  o.t.s.s.q.DefaultTbRuleEngineConsumerService - [QK(SequentialByOriginator,TB_RULE_ENGINE,system)] Adding consumer for topic: TopicPartitionInfo(topic=tb_rule_engine.sq, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[9], fullTopicName=tb_rule_engine.sq.9, myPartition=true)
2023-02-09 10:19:06,430 [tb-rule-engine-consumer-repartition-45-thread-1] INFO  o.t.s.s.q.DefaultTbRuleEngineConsumerService - [QK(SequentialByOriginator,TB_RULE_ENGINE,system)] Adding consumer for topic: TopicPartitionInfo(topic=tb_rule_engine.sq, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[8], fullTopicName=tb_rule_engine.sq.8, myPartition=true)
2023-02-09 10:19:06,437 [tb-rule-engine-consumer-repartition-45-thread-1] INFO  o.t.s.s.q.DefaultTbRuleEngineConsumerService - [QK(SequentialByOriginator,TB_RULE_ENGINE,system)] Adding consumer for topic: TopicPartitionInfo(topic=tb_rule_engine.sq, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[7], fullTopicName=tb_rule_engine.sq.7, myPartition=true)
2023-02-09 10:19:06,439 [tb-rule-engine-consumer-repartition-45-thread-1] INFO  o.t.s.s.q.DefaultTbRuleEngineConsumerService - [QK(SequentialByOriginator,TB_RULE_ENGINE,system)] Adding consumer for topic: TopicPartitionInfo(topic=tb_rule_engine.sq, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[2], fullTopicName=tb_rule_engine.sq.2, myPartition=true)
2023-02-09 10:19:06,442 [tb-rule-engine-consumer-repartition-45-thread-1] INFO  o.t.s.s.q.DefaultTbRuleEngineConsumerService - [QK(SequentialByOriginator,TB_RULE_ENGINE,system)] Adding consumer for topic: TopicPartitionInfo(topic=tb_rule_engine.sq, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[1], fullTopicName=tb_rule_engine.sq.1, myPartition=true)
2023-02-09 10:19:06,445 [tb-rule-engine-consumer-repartition-45-thread-1] INFO  o.t.s.s.q.DefaultTbRuleEngineConsumerService - [QK(SequentialByOriginator,TB_RULE_ENGINE,system)] Adding consumer for topic: TopicPartitionInfo(topic=tb_rule_engine.sq, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[0], fullTopicName=tb_rule_engine.sq.0, myPartition=true)
2023-02-09 10:19:06,447 [tb-rule-engine-consumer-repartition-45-thread-1] INFO  o.t.s.s.q.DefaultTbRuleEngineConsumerService - [QK(SequentialByOriginator,TB_RULE_ENGINE,system)] Adding consumer for topic: TopicPartitionInfo(topic=tb_rule_engine.sq, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[6], fullTopicName=tb_rule_engine.sq.6, myPartition=true)
2023-02-09 10:19:06,452 [tb-rule-engine-consumer-repartition-45-thread-1] INFO  o.t.s.s.q.DefaultTbRuleEngineConsumerService - [QK(SequentialByOriginator,TB_RULE_ENGINE,system)] Adding consumer for topic: TopicPartitionInfo(topic=tb_rule_engine.sq, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[5], fullTopicName=tb_rule_engine.sq.5, myPartition=true)
2023-02-09 10:19:06,456 [tb-rule-engine-consumer-repartition-45-thread-1] INFO  o.t.s.s.q.DefaultTbRuleEngineConsumerService - [QK(SequentialByOriginator,TB_RULE_ENGINE,system)] Adding consumer for topic: TopicPartitionInfo(topic=tb_rule_engine.sq, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[4], fullTopicName=tb_rule_engine.sq.4, myPartition=true)
2023-02-09 10:19:06,459 [tb-rule-engine-consumer-repartition-45-thread-1] INFO  o.t.s.s.q.DefaultTbRuleEngineConsumerService - [QK(SequentialByOriginator,TB_RULE_ENGINE,system)] Adding consumer for topic: TopicPartitionInfo(topic=tb_rule_engine.sq, tenantId=Optional[13814000-1dd2-11b2-8080-808080808080], partition=Optional[3], fullTopicName=tb_rule_engine.sq.3, myPartition=true)
2023-02-09 10:19:22,006 [http-nio-0.0.0.0-9090-exec-8] INFO  org.owasp.validator.html.Policy - Attempting to load AntiSamy policy from an input stream.
2023-02-09 10:19:22,302 [http-nio-0.0.0.0-9090-exec-8] WARN  org.owasp.validator.html.Policy - The directive "noopenerAndNoreferrerAnchors" is not enabled by default. It is recommended to enable it to prevent reverse tabnabbing attacks.
2023-02-09 10:19:22,618 [JpaExecutorService-9-1] INFO  o.t.s.d.s.i.s.SqlPartitioningRepository - Saving partition 1675900800000-1676505600000 for table audit_log
2023-02-09 10:20:05,204 [TB-Scheduling-16] INFO  o.t.s.c.t.s.DefaultTransportService - Transport Stats: openConnections [0]
